station_address,latitude,longitude,free_bikes,ID,place_name,rating,place_address,result_ID
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Biff's Bistro,3.5,4 Front Street  E,249
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Library Bar,4.0,100 Front Street W,250
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,King Taps,4.0,100 King Street W,251
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Ki Modern Japanese + Bar,3.5,181 Bay Street,252
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Byblos,4.5,11 Duncan Street,253
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Oliver & Bonacini Café Grill,3.0,33 Yonge Street,254
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Cactus Club Cafe,4.0,77 Adelaide Street W,255
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Bymark,3.5,66 Wellington Street W,256
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Miku,4.0,105-10 Bay Street,257
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,258
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,WVRST Union Station,4.0,65 Front Street West,259
Front St W / Yonge St (Hockey Hall of Fame),43.646144,-79.377962,6,13,Real Sports,3.5,15 York Street,260
Gerrard St E / River St,43.663993,-79.358534,8,14,The House On Parliament,4.0,454 Parliament Street,261
Gerrard St E / River St,43.663993,-79.358534,8,14,Zakkushi On Carlton,4.0,193 Carlton Street,262
Gerrard St E / River St,43.663993,-79.358534,8,14,Stout Irish Pub,4.0,221 Carlton Street,263
Gerrard St E / River St,43.663993,-79.358534,8,14,White Lily Diner,4.5,678 Queen Street E,264
Gerrard St E / River St,43.663993,-79.358534,8,14,Saigon PAI,4.5,446 Parliament Street,265
Gerrard St E / River St,43.663993,-79.358534,8,14,The Comrade,4.0,758 Queen Street E,266
Gerrard St E / River St,43.663993,-79.358534,8,14,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,267
Gerrard St E / River St,43.663993,-79.358534,8,14,Maya Bay Thai,4.5,252 Carlton Street,268
Gerrard St E / River St,43.663993,-79.358534,8,14,Lady Marmalade,4.0,265 Broadview Avenue,269
Gerrard St E / River St,43.663993,-79.358534,8,14,Batifole Restaurant,4.0,744 Gerrard Street E,270
Gerrard St E / River St,43.663993,-79.358534,8,14,O’SOMAE,4.5,357 Broadview Ave,271
Gerrard St E / River St,43.663993,-79.358534,8,14,Oji Seichi,4.0,354 Broadview Avenue,272
Gerrard St E / River St,43.663993,-79.358534,8,14,Completo,4.5,337 Broadview Ave,273
Gerrard St E / River St,43.663993,-79.358534,8,14,Mi Mi Restaurant,4.0,686A Gerrard Street E,274
Gerrard St E / River St,43.663993,-79.358534,8,14,La Carnita,3.5,780 Queen Street E,275
Gerrard St E / River St,43.663993,-79.358534,8,14,ēst Restaurant,4.0,729 Queen Street E,276
Gerrard St E / River St,43.663993,-79.358534,8,14,F'Amelia,3.5,12 Amelia Street,277
Gerrard St E / River St,43.663993,-79.358534,8,14,Wok & Roast Chinese BBQ,3.5,349 Broadview Ave,278
Gerrard St E / River St,43.663993,-79.358534,8,14,Brickworks Cider House,4.0,709 Queen Street E,279
Gerrard St E / River St,43.663993,-79.358534,8,14,Salt and Tobacco,4.5,521 Parliament Street,280
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Richmond Station,4.5,1 Richmond Street W,281
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Hokkaido Ramen Santouka,4.0,91 Dundas Street E,282
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Gyukatsu Kyoto Katsugyu,4.0,134 Dundas Street E,283
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,George Restaurant,4.5,111 Queen Street E,284
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street,285
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Page One,4.0,106 Mutual Street,286
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Katsuya,4.5,66 Gerrard Street E,287
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,J San Sushi Bar,4.5,186 Jarvis Street,288
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Blaze Pizza,4.5,10 Dundas St. East,289
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,The Carbon Bar,4.0,99 Queen Street East,290
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Pearl Diver,4.0,100 Adelaide Street E,291
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,292
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,KINTON RAMEN,4.0,396 Church Street,293
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Beerbistro,4.0,18 King Street E,294
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Cafe Oro Di Napoli,4.5,75 Jarvis Street,295
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Zakkushi On Carlton,4.0,193 Carlton Street,296
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,The Senator,4.0,249 Victoria Street,297
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Banh Mi Boys,4.0,399 Yonge Street,298
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Egg Club,4.5,88 Dundas Street E,299
Jarvis St / Dundas St E,43.657266,-79.374756,13,15,Adega Restaurante,4.0,33 Elm St,300
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,The Real Jerk,3.5,842 Gerrard Street E,301
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Wynona,4.5,819 Gerrard Street E,302
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Batifole Restaurant,4.0,744 Gerrard Street E,303
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Gare De L'est,3.5,1190 Dundas Street E,304
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Mi Mi Restaurant,4.0,686A Gerrard Street E,305
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Ascari,4.0,1111 Queen Street E,306
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Maple Leaf Tavern,4.0,955 Gerrard Street E,307
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Hailed Coffee,4.5,801 Gerrard Street E,308
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Chula Taberna Mexicana,4.0,1058 Gerrard Street E,309
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Eastside Social,4.5,1008 Queen Street E,310
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,White Lily Diner,4.5,678 Queen Street E,311
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,312
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,The Comrade,4.0,758 Queen Street E,313
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Bach Yen,4.0,738 Gerrard Street E,314
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Lady Marmalade,4.0,265 Broadview Avenue,315
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Maker Pizza,4.5,105A - 388 Carlaw Avenue,316
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Dine & Dim,4.5,633 Gerrard St E,317
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,EAT BKK Thai Kitchen,4.0,898 Queen Street E,318
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,CrowdedHouse,4.5,1161 Queen Street E,319
Logan Av / Gerrard St E,43.6672144,-79.3452697,14,16,Ed's Real Scoop,4.5,920 Queen St E,320
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Rush Hour,4.5,1438A Dufferin Street,321
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Agio,4.5,1351 St Clair Avenue W,322
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,The Sovereign,4.5,1359 Davenport Road,323
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,CANO Restaurant,4.5,1108 St Clair Avenue W,324
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Nodo Restaurant,4.5,794 Saint Clair Avenue W,325
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Pukka,4.0,778 St. Clair Avenue W,326
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Marcello’s pizzeria,4.0,1163 Saint Clair Avenue W,327
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Barista & Chef,4.5,1006 Saint Clair Avenue W,328
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Emma's Country Kitchen,4.0,810 Saint Clair Avenue W,329
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Famiglia Baldassarre,4.5,122 Geary Avenue,330
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Pizza e Pazzi,4.0,1182 St Clair Avenue W,331
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Rio 40 Restaurant,4.0,1256 Saint Clair Avenue West,332
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,FK,4.5,770 St Clair Avenue W,333
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Atomic 10,4.5,145 Lauder Ave,334
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Aviv Immigrant Kitchen,4.5,779 St. Clair Avenue W,335
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Good Behaviour,4.5,342 Westmoreland Avenue N,336
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,DeSotos Eatery,4.0,1079 St Clair Avenue West,337
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Tre Mari Bakery,4.5,1311 Saint Clair Avenue W,338
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,King's Tacos,4.0,1190 St Clair Avenue W,339
Regal Rd / Dufferin St,43.673939,-79.441159,1,17,Parallel,4.0,217 Geary Avenue,340
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Descendant Detroit Style Pizza,4.5,1168 Queen Street E,341
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Eastside Social,4.5,1008 Queen Street E,342
Morse St / Eastern Ave,43.657991,-79.340075,5,18,EAT BKK Thai Kitchen,4.0,898 Queen Street E,343
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Ascari,4.0,1111 Queen Street E,344
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Leslieville Pumps,4.0,913 Queen Street E,345
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Barrio Cerveceria,3.0,884 Queen Street E,346
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,347
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Ed's Real Scoop,4.5,920 Queen St E,348
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Baldini Restaurant,3.5,1012 Queen Street E,349
Morse St / Eastern Ave,43.657991,-79.340075,5,18,The Comrade,4.0,758 Queen Street E,350
Morse St / Eastern Ave,43.657991,-79.340075,5,18,White Lily Diner,4.5,678 Queen Street E,351
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Purple Penguin Cafe,4.0,889 Queen Street E,352
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Wynona,4.5,819 Gerrard Street E,353
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Radical Road Brewing,4.5,1177 Queen Street E,354
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Goods & Provisions,4.0,1124 Queen Street E,355
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Batifole Restaurant,4.0,744 Gerrard Street E,356
Morse St / Eastern Ave,43.657991,-79.340075,5,18,CrowdedHouse,4.5,1161 Queen Street E,357
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Leslie Jones,4.0,1182 Queen Street E,358
Morse St / Eastern Ave,43.657991,-79.340075,5,18,The Roy Public House,3.5,894 Queen Street E,359
Morse St / Eastern Ave,43.657991,-79.340075,5,18,Frankie's,4.0,892 Queen Street E,360
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Descendant Detroit Style Pizza,4.5,1168 Queen Street E,361
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Lake Inez,4.5,1471 Gerrard Street E,362
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Blondies,4.0,1555 Dundas Street E,363
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Ascari,4.0,1111 Queen Street E,364
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Chula Taberna Mexicana,4.0,1058 Gerrard Street E,365
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Maha's,4.0,226 Greenwood Avenue,366
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Leslie Jones,4.0,1182 Queen Street E,367
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Tea N Bannock,4.5,1294 Gerrard Street E,368
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Radical Road Brewing,4.5,1177 Queen Street E,369
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Eastside Social,4.5,1008 Queen Street E,370
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Yaya Greek Bistro,4.0,1186 Queen Street E,371
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Kibo Sushi House,4.0,1169 Queen Street E,372
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Jules Bistro,3.5,1290 Queen St E,373
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,CrowdedHouse,4.5,1161 Queen Street E,374
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Lahore Tikka House,3.5,1365 Gerrard Street E,375
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Gio Rana's Really Really Nice Restaurant,4.0,1220 Queen Street East,376
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Nodo Leslieville,4.0,1192 Queen Street East,377
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Goods & Provisions,4.0,1124 Queen Street E,378
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Le Conciliabule,4.5,1300 Gerrard Street E,379
Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,13,19,Completo,4.5,5 Coady Avenue,380
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Chula Taberna Mexicana,4.0,1058 Gerrard Street E,381
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Mezes,4.0,456 Danforth Avenue,382
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Pizzeria Libretto Danforth,4.0,550 Danforth Avenue,383
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Simone's Caribbean Restaurant,4.5,596 Danforth Avenue,384
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Great Burger Kitchen,3.5,1056 Gerrard Street E,385
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Maha's,4.0,226 Greenwood Avenue,386
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Hype Food,4.5,1060 Gerrard St E,387
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Souv Like,4.5,708 Pape Avenue,388
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Athens Restaurant,4.0,707 Danforth Avenue,389
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Maple Leaf Tavern,4.0,955 Gerrard Street E,390
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Wynona,4.5,819 Gerrard Street E,391
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Mr Pide,4.5,800 Danforth Avenue,392
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Messini Authentic Gyros,3.5,445 Danforth Avenue,393
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Batifole Restaurant,4.0,744 Gerrard Street E,394
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Sakawa Coffee & Japanese Restaurant,4.0,867 Danforth Ave,395
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Anglr,4.0,1054 Gerrard Street E,396
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Tea N Bannock,4.5,1294 Gerrard Street E,397
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Athens Pastries,4.5,509 Danforth Avenue,398
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,The Real Jerk,3.5,842 Gerrard Street E,399
Blake St / Boultbee Ave,43.672453,-79.338259,10,20,Soulas Modern Greek Cuisine,4.0,500 A Danforth Avenue,400
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Descendant Detroit Style Pizza,4.5,1168 Queen Street E,401
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Ascari,4.0,1111 Queen Street E,402
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Goods & Provisions,4.0,1124 Queen Street E,403
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,La Paella,4.0,1146 Queen Street E,404
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Eastside Social,4.5,1008 Queen Street E,405
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Greta Solomon's,4.0,1118 Queen Street E,406
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,CrowdedHouse,4.5,1161 Queen Street E,407
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Pasaj,4.0,1100 Queen Street E,408
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Completo,4.5,5 Coady Avenue,409
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Radical Road Brewing,4.5,1177 Queen Street E,410
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Kibo Sushi House,4.0,1169 Queen Street E,411
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Leslie Jones,4.0,1182 Queen Street E,412
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Hanoi 3 Seasons,3.5,1135 Queen St E,413
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,414
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Baldini Restaurant,3.5,1012 Queen Street E,415
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Yaya Greek Bistro,4.0,1186 Queen Street E,416
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Wynona,4.5,819 Gerrard Street E,417
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Ed's Real Scoop,4.5,920 Queen St E,418
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,Bobbette & Belle,3.5,1121 Queen Street E,419
Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,9,21,EAT BKK Thai Kitchen,4.0,898 Queen Street E,420
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Golden Pizza,3.5,1201 Av Broadview,421
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Pape Village,4.5,942 Pape Ave,422
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,The Greek Grill,4.0,128 O'Connor Drive,423
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Pho Challenge,3.5,1025 Pape Ave,424
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Hanamaru,4.5,862 Pape Avenue,425
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Serano Bakery,4.0,830 Pape Avenue,426
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Shawarma Frenzy,4.5,1011 Pape Avenue,427
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,La Grotta Pizzeria,3.5,951 Pape Ave,428
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Steady's Jamaican Home Cooking,4.5,852 Pape Avenue,429
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,The Donlands Diner,3.5,417 Donlands Avenue,430
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Cafe Belong,3.0,550 Bayview Avenue,431
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Goat Coffee Co,4.0,893 Pape Avenue,432
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Cafe Serano,4.0,1055 Pape Avenue,433
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Captain John Donlands Fish and Chips,4.0,373 Donlands Avenue,434
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Brother's Pizza and Wings,4.0,976A Pape Avenue,435
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Select Bakery,4.0,405 Donlands Avenue,436
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Simba Grill,3.5,375 Donlands Avenue,437
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Ritz Restaurant,4.0,310 Donlands Avenue,438
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,Dairy Queen Grill & Chill,3.0,1040 Broadview Ave,439
Gamble Ave / Broadview Ave,43.689211,-79.35438,7,22,kings drive in,3.5,919 Pape Ave,440
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Richmond Station,4.5,1 Richmond Street W,441
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Blaze Pizza,4.5,10 Dundas St. East,442
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Hokkaido Ramen Santouka,4.0,91 Dundas Street E,443
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street,444
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Barberian's Steak House,4.0,7 Elm Street,445
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,The Senator,4.0,249 Victoria Street,446
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,KINTON RAMEN,4.0,396 Church Street,447
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Gyukatsu Kyoto Katsugyu,4.0,134 Dundas Street E,448
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,JOEY Eaton Centre,3.5,1 Dundas St W,449
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Adega Restaurante,4.0,33 Elm St,450
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Katsuya,4.5,66 Gerrard Street E,451
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,The Queen And Beaver Public House,4.0,35 Elm Street,452
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,George Restaurant,4.5,111 Queen Street E,453
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Page One,4.0,106 Mutual Street,454
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Banh Mi Boys,4.0,399 Yonge Street,455
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,The Carbon Bar,4.0,99 Queen Street East,456
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Beerbistro,4.0,18 King Street E,457
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Moon Palace,4.0,40 Dundas Street W,458
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Congee Queen,4.0,360 Yonge Street,459
111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,7,23,Chipotle Mexican Grill,3.5,323 Yonge St,460
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Richmond Station,4.5,1 Richmond Street W,461
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street,462
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,George Restaurant,4.5,111 Queen Street E,463
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Zakkushi On Carlton,4.0,193 Carlton Street,464
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Gyukatsu Kyoto Katsugyu,4.0,134 Dundas Street E,465
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,The Keg Steakhouse + Bar,4.0,515 Jarvis Street,466
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,467
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Cafe Oro Di Napoli,4.5,75 Jarvis Street,468
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Katsuya,4.5,66 Gerrard Street E,469
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,The Carbon Bar,4.0,99 Queen Street East,470
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Page One,4.0,106 Mutual Street,471
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,J San Sushi Bar,4.5,186 Jarvis Street,472
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,The House On Parliament,4.0,454 Parliament Street,473
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Pearl Diver,4.0,100 Adelaide Street E,474
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,KINTON RAMEN,4.0,396 Church Street,475
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Hokkaido Ramen Santouka,4.0,91 Dundas Street E,476
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Beerbistro,4.0,18 King Street E,477
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Banh Mi Boys,4.0,399 Yonge Street,478
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Blaze Pizza,4.5,10 Dundas St. East,479
Dundas St E / Pembroke St - SMART,43.658295,-79.372346,14,24,Adega Restaurante,4.0,33 Elm St,480
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Church's Texas Chicken,4.5,3003 Danforth Avenue,481
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Grillies,4.0,2632 Danforth avenue,482
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,ADDA Bengali Kitchen and Catering,5.0,3342 Danforth Avenue,483
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Ritz Caribbean Foods,3.5,3003 Danforth Avenue,484
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Double Sushi,3.5,2795 Danforth Avenue,485
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Len Duckworth Fish & Chips,4.0,2638 Danforth Avenue,486
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Halibut House Fish and Chips,3.5,3003 Danforth Avenue,487
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Bistro Camino,4.5,2750 Danforth Avenue,488
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Quarry Cafe,4.0,2560 Gerrard Street E,489
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Two Brothers Shawarma,4.0,2825 Danforth Avenue,490
