ID,place_name,rating,place_address
17,Marcello’s pizzeria,4.0,1163 Saint Clair Avenue W
17,Barista & Chef,4.5,1006 Saint Clair Avenue W
17,Emma's Country Kitchen,4.0,810 Saint Clair Avenue W
17,Famiglia Baldassarre,4.5,122 Geary Avenue
17,Pizza e Pazzi,4.0,1182 St Clair Avenue W
17,Rio 40 Restaurant,4.0,1256 Saint Clair Avenue West
17,FK,4.5,770 St Clair Avenue W
17,Atomic 10,4.5,145 Lauder Ave
17,Aviv Immigrant Kitchen,4.5,779 St. Clair Avenue W
17,Good Behaviour,4.5,342 Westmoreland Avenue N
17,DeSotos Eatery,4.0,1079 St Clair Avenue West
17,Tre Mari Bakery,4.5,1311 Saint Clair Avenue W
17,King's Tacos,4.0,1190 St Clair Avenue W
17,Parallel,4.0,217 Geary Avenue
18,Descendant Detroit Style Pizza,4.5,1168 Queen Street E
18,Eastside Social,4.5,1008 Queen Street E
18,EAT BKK Thai Kitchen,4.0,898 Queen Street E
18,Ascari,4.0,1111 Queen Street E
18,Leslieville Pumps,4.0,913 Queen Street E
18,Barrio Cerveceria,3.0,884 Queen Street E
18,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E
18,Ed's Real Scoop,4.5,920 Queen St E
18,Baldini Restaurant,3.5,1012 Queen Street E
18,The Comrade,4.0,758 Queen Street E
18,White Lily Diner,4.5,678 Queen Street E
18,Purple Penguin Cafe,4.0,889 Queen Street E
18,Wynona,4.5,819 Gerrard Street E
18,Radical Road Brewing,4.5,1177 Queen Street E
18,Goods & Provisions,4.0,1124 Queen Street E
18,Batifole Restaurant,4.0,744 Gerrard Street E
18,CrowdedHouse,4.5,1161 Queen Street E
18,Leslie Jones,4.0,1182 Queen Street E
18,The Roy Public House,3.5,894 Queen Street E
18,Frankie's,4.0,892 Queen Street E
19,Descendant Detroit Style Pizza,4.5,1168 Queen Street E
19,Lake Inez,4.5,1471 Gerrard Street E
19,Blondies,4.0,1555 Dundas Street E
19,Ascari,4.0,1111 Queen Street E
19,Chula Taberna Mexicana,4.0,1058 Gerrard Street E
19,Maha's,4.0,226 Greenwood Avenue
19,Leslie Jones,4.0,1182 Queen Street E
19,Tea N Bannock,4.5,1294 Gerrard Street E
19,Radical Road Brewing,4.5,1177 Queen Street E
19,Eastside Social,4.5,1008 Queen Street E
19,Yaya Greek Bistro,4.0,1186 Queen Street E
19,Kibo Sushi House,4.0,1169 Queen Street E
19,Jules Bistro,3.5,1290 Queen St E
19,CrowdedHouse,4.5,1161 Queen Street E
19,Lahore Tikka House,3.5,1365 Gerrard Street E
19,Gio Rana's Really Really Nice Restaurant,4.0,1220 Queen Street East
19,Nodo Leslieville,4.0,1192 Queen Street East
19,Goods & Provisions,4.0,1124 Queen Street E
19,Le Conciliabule,4.5,1300 Gerrard Street E
19,Completo,4.5,5 Coady Avenue
20,Chula Taberna Mexicana,4.0,1058 Gerrard Street E
20,Mezes,4.0,456 Danforth Avenue
20,Pizzeria Libretto Danforth,4.0,550 Danforth Avenue
20,Simone's Caribbean Restaurant,4.5,596 Danforth Avenue
20,Great Burger Kitchen,3.5,1056 Gerrard Street E
20,Maha's,4.0,226 Greenwood Avenue
20,Hype Food,4.5,1060 Gerrard St E
20,Souv Like,4.5,708 Pape Avenue
20,Athens Restaurant,4.0,707 Danforth Avenue
20,Maple Leaf Tavern,4.0,955 Gerrard Street E
20,Wynona,4.5,819 Gerrard Street E
20,Mr Pide,4.5,800 Danforth Avenue
20,Messini Authentic Gyros,3.5,445 Danforth Avenue
20,Batifole Restaurant,4.0,744 Gerrard Street E
20,Sakawa Coffee & Japanese Restaurant,4.0,867 Danforth Ave
20,Anglr,4.0,1054 Gerrard Street E
20,Tea N Bannock,4.5,1294 Gerrard Street E
20,Athens Pastries,4.5,509 Danforth Avenue
20,The Real Jerk,3.5,842 Gerrard Street E
20,Soulas Modern Greek Cuisine,4.0,500 A Danforth Avenue
21,Descendant Detroit Style Pizza,4.5,1168 Queen Street E
21,Ascari,4.0,1111 Queen Street E
21,Goods & Provisions,4.0,1124 Queen Street E
21,La Paella,4.0,1146 Queen Street E
21,Eastside Social,4.5,1008 Queen Street E
21,Greta Solomon's,4.0,1118 Queen Street E
21,CrowdedHouse,4.5,1161 Queen Street E
21,Pasaj,4.0,1100 Queen Street E
21,Completo,4.5,5 Coady Avenue
21,Radical Road Brewing,4.5,1177 Queen Street E
21,Kibo Sushi House,4.0,1169 Queen Street E
21,Leslie Jones,4.0,1182 Queen Street E
21,Hanoi 3 Seasons,3.5,1135 Queen St E
21,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E
21,Baldini Restaurant,3.5,1012 Queen Street E
21,Yaya Greek Bistro,4.0,1186 Queen Street E
21,Wynona,4.5,819 Gerrard Street E
21,Ed's Real Scoop,4.5,920 Queen St E
21,Bobbette & Belle,3.5,1121 Queen Street E
21,EAT BKK Thai Kitchen,4.0,898 Queen Street E
22,Golden Pizza,3.5,1201 Av Broadview
22,Pape Village,4.5,942 Pape Ave
22,The Greek Grill,4.0,128 O'Connor Drive
22,Pho Challenge,3.5,1025 Pape Ave
22,Hanamaru,4.5,862 Pape Avenue
22,Serano Bakery,4.0,830 Pape Avenue
22,Shawarma Frenzy,4.5,1011 Pape Avenue
22,La Grotta Pizzeria,3.5,951 Pape Ave
22,Steady's Jamaican Home Cooking,4.5,852 Pape Avenue
22,The Donlands Diner,3.5,417 Donlands Avenue
22,Cafe Belong,3.0,550 Bayview Avenue
22,Goat Coffee Co,4.0,893 Pape Avenue
22,Cafe Serano,4.0,1055 Pape Avenue
22,Captain John Donlands Fish and Chips,4.0,373 Donlands Avenue
22,Brother's Pizza and Wings,4.0,976A Pape Avenue
22,Select Bakery,4.0,405 Donlands Avenue
22,Simba Grill,3.5,375 Donlands Avenue
22,Ritz Restaurant,4.0,310 Donlands Avenue
22,Dairy Queen Grill & Chill,3.0,1040 Broadview Ave
22,kings drive in,3.5,919 Pape Ave
23,Richmond Station,4.5,1 Richmond Street W
23,Blaze Pizza,4.5,10 Dundas St. East
23,Hokkaido Ramen Santouka,4.0,91 Dundas Street E
23,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street
23,Barberian's Steak House,4.0,7 Elm Street
23,The Senator,4.0,249 Victoria Street
23,KINTON RAMEN,4.0,396 Church Street
23,Gyukatsu Kyoto Katsugyu,4.0,134 Dundas Street E
23,JOEY Eaton Centre,3.5,1 Dundas St W
23,Adega Restaurante,4.0,33 Elm St
23,Katsuya,4.5,66 Gerrard Street E
23,The Queen And Beaver Public House,4.0,35 Elm Street
23,George Restaurant,4.5,111 Queen Street E
23,Page One,4.0,106 Mutual Street
23,Banh Mi Boys,4.0,399 Yonge Street
23,The Carbon Bar,4.0,99 Queen Street East
23,Beerbistro,4.0,18 King Street E
23,Moon Palace,4.0,40 Dundas Street W
23,Congee Queen,4.0,360 Yonge Street
23,Chipotle Mexican Grill,3.5,323 Yonge St
24,Richmond Station,4.5,1 Richmond Street W
24,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street
24,George Restaurant,4.5,111 Queen Street E
24,Zakkushi On Carlton,4.0,193 Carlton Street
24,Gyukatsu Kyoto Katsugyu,4.0,134 Dundas Street E
24,The Keg Steakhouse + Bar,4.0,515 Jarvis Street
24,The Keg Steakhouse + Bar - York Street,4.0,165 York Street
24,Cafe Oro Di Napoli,4.5,75 Jarvis Street
24,Katsuya,4.5,66 Gerrard Street E
24,The Carbon Bar,4.0,99 Queen Street East
24,Page One,4.0,106 Mutual Street
24,J San Sushi Bar,4.5,186 Jarvis Street
24,The House On Parliament,4.0,454 Parliament Street
24,Pearl Diver,4.0,100 Adelaide Street E
24,KINTON RAMEN,4.0,396 Church Street
24,Hokkaido Ramen Santouka,4.0,91 Dundas Street E
24,Beerbistro,4.0,18 King Street E
24,Banh Mi Boys,4.0,399 Yonge Street
24,Blaze Pizza,4.5,10 Dundas St. East
24,Adega Restaurante,4.0,33 Elm St
25,Church's Texas Chicken,4.5,3003 Danforth Avenue
25,Grillies,4.0,2632 Danforth avenue
25,ADDA Bengali Kitchen and Catering,5.0,3342 Danforth Avenue
25,Ritz Caribbean Foods,3.5,3003 Danforth Avenue
25,Double Sushi,3.5,2795 Danforth Avenue
25,Len Duckworth Fish & Chips,4.0,2638 Danforth Avenue
25,Halibut House Fish and Chips,3.5,3003 Danforth Avenue
25,Bistro Camino,4.5,2750 Danforth Avenue
25,Quarry Cafe,4.0,2560 Gerrard Street E
25,Two Brothers Shawarma,4.0,2825 Danforth Avenue
25,Hakka Chopsticks,4.0,2940 Danforth Avenue
25,Chopstick Foods,4.0,3300 Danforth Avenue
25,Ghoroaa Restaurant,3.5,2994 Danforth Avenue
25,Cafe D Taj,4.0,3342 Danforth Avenue
25,Su-Good,4.0,2626 Danforth Ave
25,Subhan Pizza,4.0,2970 Danforth Avenue
25,Tim Hortons,4.5,3075 Danforth Ave
25,Red Hot Tandoori,3.5,3030 Danforth Avenue
25,Brown Box,3.5,3040 Danforth Avenue
25,Danforth Roti Shop,4.0,2844 Danforth Avenue
26,Queen of Persia,4.5,672A St Clair Avenue W
26,Pukka,4.0,778 St. Clair Avenue W
26,Nodo Restaurant,4.5,794 Saint Clair Avenue W
26,Sea Witch Fish and Chips,4.0,636 Saint Clair Avenue W
26,CocoaLatte,4.0,671 St. Clair Avenue W
26,Thai Noodle,3.5,62 Vaughan Road
26,Just Another Burger Spot,5.0,630 Saint Clair Avenue W
26,FK,4.5,770 St Clair Avenue W
26,Baker and Scone,4.0,693 St. Clair W
26,Aviv Immigrant Kitchen,4.5,779 St. Clair Avenue W
26,Emma's Country Kitchen,4.0,810 Saint Clair Avenue W
26,Kiyo,4.5,1384 Bathurst Street
26,Mezzetta Restaurant & Tapas Bar,3.5,681 Saint Clair Avenue W
26,Bar Ape,4.5,283 Rushton Rd
26,Ferro Bar & Cafe,3.5,769 Saint Clair Avenue W
26,Dutch Dreams,4.0,36 Vaughan Road
26,Fat Pasha,4.0,414 Dupont Street
26,Moong Japanese Fusion Restaurant,3.5,570 St. Clair Avenue W
26,Kibo Sushi House,3.5,701 Saint Clair Avenue W
26,Churrasco of St Clair,3.5,679 St Clair Ave W
27,Union Social Eatery,4.0,21 Saint Clair Avenue W
27,Megumi Mazesoba,4.5,46 Saint Clair Avenue E
27,Mary Be Kitchen,4.5,21B St. Clair Avenue W
27,Holy Chuck,3.5,1450 Yonge Street
27,Sushi Gen,3.0,1560 Yonge Street
27,Capocaccia Trattoria,3.5,1366 Yonge Street
27,Flaming Stove,4.5,21 Davisville Avenue
27,Sunny Morning,4.0,1392 Yonge Street
27,The Bagel House,4.0,1438 Yonge Street
27,The Sprout,3.5,15 St.Clair Avenue W
27,Umami Poke,4.5,1252 Yonge Street
27,Barnsteiner's,3.5,1 Balmoral Avenue
27,Mr Thai,2.5,1521 Yonge Street
27,Ambiyan on Yonge,4.5,1560 Yonge Street
27,Playa Cabana Taqueria,4.0,21 St Clair Avenue E
27,Daeco Sushi,3.5,40 St Clair Avenue W
