ID,place_name,rating,place_address,review_count,latitude,longitude
8,Tacos El Asador,4.0,689 Bloor Street W,323,43.6636499,-79.41686
8,Snakes & Lattes Annex,4.0,600 Bloor Street W,356,43.665,-79.4132
8,Rasa,4.5,196 Robert Street,329,43.6627752,-79.4039682
8,KINTON RAMEN,3.5,668 Bloor Street W,142,43.6642003,-79.416355
9,Black Camel,4.5,4 Crescent Road,383,43.677122232751,-79.389209714264
9,Mineral,4.5,1027 Yonge Street,26,43.67763,-79.38947
9,PLANTA Yorkville,4.0,1221 Bay Street,508,43.67028,-79.38945
9,Trattoria Nervosa,4.0,75 Yorkville Avenue,411,43.67101,-79.39104
9,Scaramouche Restaurant Pasta Bar & Grill,4.5,1 Benvenuto Place,339,43.68155,-79.39991
9,Joso's,4.5,202 Davenport Road,172,43.6751099,-79.39607
9,Happy Burger,4.5,881 Yonge Street,17,43.6743209,-79.3880618
9,The Keg Steakhouse + Bar,4.0,515 Jarvis Street,377,43.6668345,-79.3779253
9,Café Boulud,3.5,60 Yorkville Avenue,275,43.6719213,-79.388922
9,Portici,4.0,6 Scollard Street,86,43.67196,-79.39072
9,Grandma Loves You,5.0,1084 Yonge Street,76,43.677846,-79.3901081050852
9,Playa Cabana,4.0,111 Dupont Street,475,43.6759577692695,-79.4011840224266
9,Bhoj Indian Cuisine,4.0,21 Davenport Road,73,43.67277,-79.389
9,Lee Chen Bistro,3.5,813 Yonge Street,174,43.672372,-79.387436
9,Blu Ristorante,4.0,90 Avenue Road,178,43.67239,-79.396085
9,Kiro Sushi,4.0,4 Collier Street,82,43.6722662302551,-79.3874411896101
9,Gyubee Japanese Grill - Bloor,4.0,335 Bloor Street W,319,43.66716,-79.40047
9,The Rebel House,3.5,1068 Yonge Street,123,43.67763,-79.39008
9,The Oxley,4.0,121 Yorkville Avenue,184,43.67059,-79.39304
9,Coffee Lunar,4.5,920 Yonge Street,32,43.674107654920775,-79.3890833
10,Joso's,4.5,202 Davenport Road,172,43.6751099,-79.39607
10,Osteria Giulia,4.5,134 Avenue Road,38,43.67431,-79.39668
10,Ristorante Sotto Sotto,4.0,120 Avenue Road,129,43.67374,-79.39646
10,Blu Ristorante,4.0,90 Avenue Road,178,43.67239,-79.396085
10,Mimi Chinese,4.0,265 Davenport Road,53,43.67411,-79.3982
10,Scaramouche Restaurant Pasta Bar & Grill,4.5,1 Benvenuto Place,339,43.68155,-79.39991
10,Playa Cabana,4.0,111 Dupont Street,475,43.6759577692695,-79.4011840224266
10,Pisac Peruvian Bistro,4.5,16 Dupont St,28,43.67724,-79.39836
10,PLANTA Yorkville,4.0,1221 Bay Street,508,43.67028,-79.38945
10,Trattoria Nervosa,4.0,75 Yorkville Avenue,411,43.67101,-79.39104
10,The Oxley,4.0,121 Yorkville Avenue,184,43.67059,-79.39304
10,Le Paradis Brasserie Bistro,3.5,166 Bedford Road,111,43.67506,-79.40025
10,Figures,3.5,137 Avenue Road,88,43.67398,-79.39591
10,Black Camel,4.5,4 Crescent Road,383,43.677122232751,-79.389209714264
10,KANDL Artistique,5.0,88 Avenue Rd,9,43.67224,-79.39586
10,Gyubee Japanese Grill - Bloor,4.0,335 Bloor Street W,319,43.66716,-79.40047
10,Fieramosca,4.5,36A Prince Arthur Avenue,114,43.66963,-79.39719
10,Mineral,4.5,1027 Yonge Street,26,43.67763,-79.38947
10,Café Boulud,3.5,60 Yorkville Avenue,275,43.6719213,-79.388922
10,Sassafraz,3.5,100 Cumberland Street,418,43.6702957,-79.3910686
11,PLANTA Yorkville,4.0,1221 Bay Street,508,43.67028,-79.38945
11,Trattoria Nervosa,4.0,75 Yorkville Avenue,411,43.67101,-79.39104
11,Eataly Toronto,3.5,55 Bloor Street W,296,43.6696154170451,-79.3887948598768
11,Cafe Landwer - Yonge & Bloor,4.0,33 Bloor St E,78,43.67028,-79.38553
11,Café Boulud,3.5,60 Yorkville Avenue,275,43.6719213,-79.388922
11,Portici,4.0,6 Scollard Street,86,43.67196,-79.39072
11,Naan & Kabob,4.0,691 Yonge Street,149,43.66905,-79.38606
11,The Oxley,4.0,121 Yorkville Avenue,184,43.67059,-79.39304
11,Lee Chen Bistro,3.5,813 Yonge Street,174,43.672372,-79.387436
11,Sassafraz,3.5,100 Cumberland Street,418,43.6702957,-79.3910686
11,holts café,3.5,50 Bloor Street West,55,43.6703401,-79.3882622
11,Mogouyan Hand-Pulled Noodles,4.0,760 Yonge Street,92,43.66943,-79.38671
11,The Keg Steakhouse + Bar,4.0,515 Jarvis Street,377,43.6668345,-79.3779253
11,Chick-fil-A,4.0,709 Yonge St,121,43.669550169591965,-79.38614762542414
11,Pi Co,3.5,1200 Bay Street,115,43.670165,-79.389908
11,Joso's,4.5,202 Davenport Road,172,43.6751099,-79.39607
11,Utsav,4.0,69 Yorkville Ave,137,43.67094,-79.39086
11,Dynasty Chinese Cuisine,3.0,69 Yorkville Avenue,143,43.67094,-79.39086
11,Bhoj Indian Cuisine,4.0,21 Davenport Road,73,43.67277,-79.389
11,Kiro Sushi,4.0,4 Collier Street,82,43.6722662302551,-79.3874411896101
12,Lady Marmalade,4.0,265 Broadview Avenue,634,43.66319,-79.35134
12,White Lily Diner,4.5,678 Queen Street E,147,43.65881,-79.3511599
12,Completo,4.5,337 Broadview Ave,15,43.6648243976782,-79.3521867220123
12,Dine & Dim,4.5,633 Gerrard St E,28,43.6656274,-79.3506883
12,The Comrade,4.0,758 Queen Street E,87,43.659392263038,-79.347948327349
12,O’SOMAE,4.5,357 Broadview Ave,30,43.6653004,-79.3522633
12,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,202,43.659652,-79.346481
12,Wok & Roast Chinese BBQ,3.5,349 Broadview Ave,106,43.66505,-79.35218
12,Oji Seichi,4.0,354 Broadview Avenue,38,43.66509,-79.35265
12,Brickworks Cider House,4.0,709 Queen Street E,88,43.65882656696621,-79.3496389
12,Gusto 501,4.0,501 King Street E,67,43.65464,-79.3595
12,St John's Bakery,4.5,153 Broadview Avenue,27,43.66045,-79.3501
12,Eastside Social,4.5,1008 Queen Street E,81,43.661432,-79.339113
12,Batifole Restaurant,4.0,744 Gerrard Street E,84,43.66678,-79.34733
12,ēst Restaurant,4.0,729 Queen Street E,27,43.6589329977133,-79.3490209814005
12,Mi Mi Restaurant,4.0,686A Gerrard Street E,138,43.66633091253271,-79.34922890000001
12,Souk Tabule,4.5,494 Front Street E,125,43.653832,-79.354442
12,Wynona,4.5,819 Gerrard Street E,62,43.66706,-79.34454
12,Isaan Der,4.0,730 Queen St E,24,43.659162028754686,-79.34912266011887
12,La Carnita,3.5,780 Queen Street E,130,43.6596718,-79.3473892
13,Pai Northern Thai Kitchen,4.5,18 Duncan Street,3497,43.64784,-79.38872
13,Chotto Matte,4.0,161 Bay Street,165,43.6462867067857,-79.3788714800065
13,Richmond Station,4.5,1 Richmond Street W,908,43.6513729,-79.379285
13,Beerbistro,4.0,18 King Street E,682,43.64946713499637,-79.3771696548727
13,Canoe,4.0,66 Wellington Street  W,748,43.646954,-79.382159
13,The Keg Steakhouse + Bar - Esplanade,4.0,26 The Esplanade,149,43.64677055042841,-79.37472901368122
13,Jump Restaurant,3.5,18 Wellington Street W,211,43.6479063,-79.3780646
13,Biff's Bistro,3.5,4 Front Street  E,229,43.6476052,-79.3766496
13,Ki Modern Japanese + Bar,3.5,181 Bay Street,248,43.64721,-79.37933
13,Library Bar,4.0,100 Front Street W,128,43.6461717,-79.3811365
13,The Old Spaghetti Factory,3.5,54 The Esplanade,442,43.6469106,-79.3743409
13,Cafe Landwer - Adelaide & University,4.0,165 University Avenue,531,43.64875,-79.38491
13,King Taps,4.0,100 King Street W,406,43.6486379269,-79.3817439
13,Oliver & Bonacini Café Grill,3.0,33 Yonge Street,250,43.6471891242792,-79.3767989568769
13,Stratus,4.0,79 Wellington Street W,51,43.64663,-79.38114
13,Cafe Oro Di Napoli,4.5,75 Jarvis Street,102,43.6514257145518,-79.3721591972351
13,Bymark,3.5,66 Wellington Street W,199,43.64713,-79.381643
13,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,310,43.650011481693866,-79.38395891300931
13,Miku,4.0,105-10 Bay Street,902,43.6412346,-79.3773697
